Well;replno;smpltp;templvol;QtyID;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
C12;27;MST-2022-060STEX29-08;3uL;QtyorID;Unknown;27;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
D10;28;MST-2022-086STEX29-25;3uL;QtyorID;Unknown;28;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
D11;28;MST-2022-086STEX29-25;3uL;QtyorID;Unknown;28;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
D12;28;MST-2022-086STEX29-25;3uL;QtyorID;Unknown;28;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
E10;29;MST-2022-093STEX29-26;3uL;QtyorID;Unknown;29;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
E11;29;MST-2022-093STEX29-26;3uL;QtyorID;Unknown;29;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
E12;29;MST-2022-093STEX29-26;3uL;QtyorID;Unknown;29;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
F10;30;MST-1040STEX29-27;3uL;QtyorID;Unknown;30;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
F11;30;MST-1040STEX29-27;3uL;QtyorID;Unknown;30;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
F12;30;MST-1040STEX29-27;3uL;QtyorID;Unknown;30;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
G10;31;MST-2022-034STEX28-09;3uL;QtyorID;Unknown;31;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
G11;31;MST-2022-034STEX28-09;3uL;QtyorID;Unknown;31;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
G12;31;MST-2022-034STEX28-09;3uL;QtyorID;Unknown;31;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
H10;32;MST-2022-064STEX27-13;3uL;QtyorID;Unknown;32;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
H11;32;MST-2022-064STEX27-13;3uL;QtyorID;Unknown;32;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
H12;32;MST-2022-064STEX27-13;3uL;QtyorID;Unknown;32;0.1235;NoCt;NoCt;0.995;-3.238;qpcr993;MONIS6MST2022;AssID12;Cragig;plt02;qpcrrundate20230908
A1;01;std1E5;3uL;QtyorID;Standard;1;0.0659;20.85;3.00e+005;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A2;01;std1E5;3uL;QtyorID;Standard;1;0.0659;21.16;3.00e+005;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A3;01;std1E5;3uL;QtyorID;Standard;1;0.0659;21.08;3.00e+005;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B1;02;std1E4;3uL;QtyorID;Standard;2;0.0659;24.51;3.00e+004;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B2;02;std1E4;3uL;QtyorID;Standard;2;0.0659;24.50;3.00e+004;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B3;02;std1E4;3uL;QtyorID;Standard;2;0.0659;24.94;3.00e+004;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C1;03;std1E3;3uL;QtyorID;Standard;3;0.0659;28.13;3.00e+003;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C2;03;std1E3;3uL;QtyorID;Standard;3;0.0659;28.11;3.00e+003;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C3;03;std1E3;3uL;QtyorID;Standard;3;0.0659;28.68;3.00e+003;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D1;04;std1E2;3uL;QtyorID;Standard;4;0.0659;32.08;3.00e+002;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D2;04;std1E2;3uL;QtyorID;Standard;4;0.0659;31.94;3.00e+002;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D3;04;std1E2;3uL;QtyorID;Standard;4;0.0659;32.10;3.00e+002;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E1;05;std1E1;3uL;QtyorID;Standard;5;0.0659;35.64;3.00e+001;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E2;05;std1E1;3uL;QtyorID;Standard;5;0.0659;35.26;3.00e+001;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E3;05;std1E1;3uL;QtyorID;Standard;5;0.0659;35.96;3.00e+001;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F1;06;std1E0;3uL;QtyorID;Standard;6;0.0659;39.94;3.00e+000;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F2;06;std1E0;3uL;QtyorID;Standard;6;0.0659;38.31;3.00e+000;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F3;06;std1E0;3uL;QtyorID;Standard;6;0.0659;38.68;3.00e+000;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G1;07;std1E-1;3uL;QtyorID;Standard;7;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G2;07;std1E-1;3uL;QtyorID;Standard;7;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G3;07;std1E-1;3uL;QtyorID;Standard;7;0.0659;39.41;3.00e-001;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H1;08;std1ENTC;3uL;QtyorID;NTC;8;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H2;08;std1ENTC;3uL;QtyorID;NTC;8;0.0659;38.74;2.66;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H3;08;std1ENTC;3uL;QtyorID;NTC;8;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A4;09;MST-566STEX26-02;3uL;QtyorID;Unknown;9;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A5;09;MST-566STEX26-02;3uL;QtyorID;Unknown;9;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A6;09;MST-566STEX26-02;3uL;QtyorID;Unknown;9;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B4;10;MST-2021-012STEX26-04;3uL;QtyorID;Unknown;10;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B5;10;MST-2021-012STEX26-04;3uL;QtyorID;Unknown;10;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B6;10;MST-2021-012STEX26-04;3uL;QtyorID;Unknown;10;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C4;11;MST-2021-019STEX26-06;3uL;QtyorID;Unknown;11;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C5;11;MST-2021-019STEX26-06;3uL;QtyorID;Unknown;11;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C6;11;MST-2021-019STEX26-06;3uL;QtyorID;Unknown;11;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D4;12;MST-2022-050STEX26-07;3uL;QtyorID;Unknown;12;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D5;12;MST-2022-050STEX26-07;3uL;QtyorID;Unknown;12;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D6;12;MST-2022-050STEX26-07;3uL;QtyorID;Unknown;12;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E4;13;MST-2021-005STEX26-09;3uL;QtyorID;Unknown;13;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E5;13;MST-2021-005STEX26-09;3uL;QtyorID;Unknown;13;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E6;13;MST-2021-005STEX26-09;3uL;QtyorID;Unknown;13;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F4;14;MST-011STEX26-11;3uL;QtyorID;Unknown;14;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F5;14;MST-011STEX26-11;3uL;QtyorID;Unknown;14;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F6;14;MST-011STEX26-11;3uL;QtyorID;Unknown;14;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G4;15;MST-2022-076STEX26-15;3uL;QtyorID;Unknown;15;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G5;15;MST-2022-076STEX26-15;3uL;QtyorID;Unknown;15;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G6;15;MST-2022-076STEX26-15;3uL;QtyorID;Unknown;15;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H4;16;MST-2021-098STEX26-17;3uL;QtyorID;Unknown;16;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H5;16;MST-2021-098STEX26-17;3uL;QtyorID;Unknown;16;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H6;16;MST-2021-098STEX26-17;3uL;QtyorID;Unknown;16;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A7;17;MST-2021-011STEX26-19;3uL;QtyorID;Unknown;17;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A8;17;MST-2021-011STEX26-19;3uL;QtyorID;Unknown;17;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A9;17;MST-2021-011STEX26-19;3uL;QtyorID;Unknown;17;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B7;18;MST-2021-021STEX26-14;3uL;QtyorID;Unknown;18;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B8;18;MST-2021-021STEX26-14;3uL;QtyorID;Unknown;18;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B9;18;MST-2021-021STEX26-14;3uL;QtyorID;Unknown;18;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C7;19;MST-2021-014STEX26-03;3uL;QtyorID;Unknown;19;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C8;19;MST-2021-014STEX26-03;3uL;QtyorID;Unknown;19;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C9;19;MST-2021-014STEX26-03;3uL;QtyorID;Unknown;19;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D7;20;MST-2021-023STEX26-26;3uL;QtyorID;Unknown;20;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D8;20;MST-2021-023STEX26-26;3uL;QtyorID;Unknown;20;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D9;20;MST-2021-023STEX26-26;3uL;QtyorID;Unknown;20;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E7;21;MST-2021-016STEX26-08;3uL;QtyorID;Unknown;21;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E8;21;MST-2021-016STEX26-08;3uL;QtyorID;Unknown;21;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E9;21;MST-2021-016STEX26-08;3uL;QtyorID;Unknown;21;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F7;22;MST-2022-042STEX27-02;3uL;QtyorID;Unknown;22;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F8;22;MST-2022-042STEX27-02;3uL;QtyorID;Unknown;22;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F9;22;MST-2022-042STEX27-02;3uL;QtyorID;Unknown;22;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G7;23;MST-2022-047STEX27-04;3uL;QtyorID;Unknown;23;0.0659;40.07;1.09;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G8;23;MST-2022-047STEX27-04;3uL;QtyorID;Unknown;23;0.0659;40.57;7.785e-001;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G9;23;MST-2022-047STEX27-04;3uL;QtyorID;Unknown;23;0.0659;41.71;3.643e-001;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H7;24;MST-2021-002STEX27-05;3uL;QtyorID;Unknown;24;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H8;24;MST-2021-002STEX27-05;3uL;QtyorID;Unknown;24;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H9;24;MST-2021-002STEX27-05;3uL;QtyorID;Unknown;24;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A10;25;MST-2021-003STEX27-06;3uL;QtyorID;Unknown;25;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A11;25;MST-2021-003STEX27-06;3uL;QtyorID;Unknown;25;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A12;25;MST-2021-003STEX27-06;3uL;QtyorID;Unknown;25;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B10;26;MST-2021-006STEX27-07;3uL;QtyorID;Unknown;26;0.0659;29.57;1.235e+003;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B11;26;MST-2021-006STEX27-07;3uL;QtyorID;Unknown;26;0.0659;29.87;1.011e+003;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
B12;26;MST-2021-006STEX27-07;3uL;QtyorID;Unknown;26;0.0659;29.38;1.397e+003;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C10;27;MST-2021-007STEX27-09;3uL;QtyorID;Unknown;27;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C11;27;MST-2021-007STEX27-09;3uL;QtyorID;Unknown;27;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
C12;27;MST-2021-007STEX27-09;3uL;QtyorID;Unknown;27;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D10;28;MST-2021-028STEX27-21;3uL;QtyorID;Unknown;28;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D11;28;MST-2021-028STEX27-21;3uL;QtyorID;Unknown;28;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
D12;28;MST-2021-028STEX27-21;3uL;QtyorID;Unknown;28;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E10;29;MST-2022-055STEX27-12;3uL;QtyorID;Unknown;29;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E11;29;MST-2022-055STEX27-12;3uL;QtyorID;Unknown;29;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
E12;29;MST-2022-055STEX27-12;3uL;QtyorID;Unknown;29;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F10;30;MST-2021-013STEX27-15;3uL;QtyorID;Unknown;30;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F11;30;MST-2021-013STEX27-15;3uL;QtyorID;Unknown;30;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
F12;30;MST-2021-013STEX27-15;3uL;QtyorID;Unknown;30;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G10;31;MST-2022-054STEX27-16;3uL;QtyorID;Unknown;31;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G11;31;MST-2022-054STEX27-16;3uL;QtyorID;Unknown;31;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
G12;31;MST-2022-054STEX27-16;3uL;QtyorID;Unknown;31;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H10;32;MST-442STEX27-24;3uL;QtyorID;Unknown;32;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H11;32;MST-442STEX27-24;3uL;QtyorID;Unknown;32;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
H12;32;MST-442STEX27-24;3uL;QtyorID;Unknown;32;0.0659;NoCt;NoCt;0.986;-3.438;qpcr994;MONIS6MST2022;AssID02;Promin;plt01;qpcrrundate20230908
A1;01;std1E5;3uL;QtyorID;Standard;1;0.0152;18.31;3.00e+005;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
A2;01;std1E5;3uL;QtyorID;Standard;1;0.0152;18.57;3.00e+005;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
A3;01;std1E5;3uL;QtyorID;Standard;1;0.0152;17.68;3.00e+005;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
B1;02;std1E4;3uL;QtyorID;Standard;2;0.0152;22.75;3.00e+004;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
B2;02;std1E4;3uL;QtyorID;Standard;2;0.0152;21.86;3.00e+004;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
B3;02;std1E4;3uL;QtyorID;Standard;2;0.0152;21.66;3.00e+004;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
C1;03;std1E3;3uL;QtyorID;Standard;3;0.0152;25.22;3.00e+003;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
C2;03;std1E3;3uL;QtyorID;Standard;3;0.0152;25.08;3.00e+003;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
C3;03;std1E3;3uL;QtyorID;Standard;3;0.0152;25.79;3.00e+003;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
D1;04;std1E2;3uL;QtyorID;Standard;4;0.0152;29.82;3.00e+002;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
D2;04;std1E2;3uL;QtyorID;Standard;4;0.0152;29.94;3.00e+002;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
D3;04;std1E2;3uL;QtyorID;Standard;4;0.0152;28.34;3.00e+002;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
E1;05;std1E1;3uL;QtyorID;Standard;5;0.0152;33.38;3.00e+001;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
E2;05;std1E1;3uL;QtyorID;Standard;5;0.0152;33.88;3.00e+001;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
E3;05;std1E1;3uL;QtyorID;Standard;5;0.0152;33.77;3.00e+001;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
F1;06;std1E0;3uL;QtyorID;Standard;6;0.0152;38.95;3.00e+000;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
F2;06;std1E0;3uL;QtyorID;Standard;6;0.0152;36.72;3.00e+000;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
F3;06;std1E0;3uL;QtyorID;Standard;6;0.0152;NoCt;NoCt;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
G1;07;std1E-1;3uL;QtyorID;Standard;7;0.0152;NoCt;NoCt;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
G2;07;std1E-1;3uL;QtyorID;Standard;7;0.0152;NoCt;NoCt;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
G3;07;std1E-1;3uL;QtyorID;Standard;7;0.0152;NoCt;NoCt;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
H1;08;std1ENTC;3uL;QtyorID;NTC;8;0.0152;29.69;2.988e+002;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
H2;08;std1ENTC;3uL;QtyorID;NTC;8;0.0152;NoCt;NoCt;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
H3;08;std1ENTC;3uL;QtyorID;NTC;8;0.0152;NoCt;NoCt;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
A4;09;MST-2022-039STEX28-01;3uL;QtyorID;Unknown;9;0.0152;37.07;3.81;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
A5;09;MST-2022-039STEX28-01;3uL;QtyorID;Unknown;9;0.0152;35.21;1.147e+001;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
A6;09;MST-2022-039STEX28-01;3uL;QtyorID;Unknown;9;0.0152;35.05;1.261e+001;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
B4;10;MST-2022-056STEX28-02;3uL;QtyorID;Unknown;10;0.0152;29.13;4.162e+002;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
B5;10;MST-2022-056STEX28-02;3uL;QtyorID;Unknown;10;0.0152;30.16;2.263e+002;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
B6;10;MST-2022-056STEX28-02;3uL;QtyorID;Unknown;10;0.0152;29.68;3.006e+002;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
C4;11;MST-1011STEX28-03;3uL;QtyorID;Unknown;11;0.0152;29.10;4.231e+002;0.990;-3.898;qpcr995;MONIS6MST2022;AssID02;Promin;plt02;qpcrrundate20230908
